"","File Name","Time (s) @ BFC","Back Knee Flexion @ BFC","Back Knee Extension Velocity @ BFC","COM (X) @ BFC","COM (Z) @ BFC","COM Velocity (X) @ BFC","COM Velocity (Z) @ BFC","Pelvis Rotation (Y) @ BFC","Trunk Rotation (Y) @ BFC","Trunk Flexion @ BFC","Shoulder Abduction @ BFC","Shoulder H Abduction @ BFC","Elbow Flexion @ BFC","Time (s) @ FFC","Stride Length (X) @ FFC","Stride Angle @ FFC","Back Knee Extension Velocity @ FFC","Front Knee Flexion @ FFC","Pelvis Rotation (Y) @ FFC","Trunk Rotation (Y) @ FFC","Trunk Flexion @ FFC","Shoulder Abduction @ FFC","Shoulder H Abduction @ FFC","Elbow Flexion @ FFC","COM (X) @ FFC","COM (Z) @ FFC","COM Velocity (X) @ FFC","COM Velocity (Z) @ FFC","Time (s) @ MAW","Front Knee Flexion @ MAW","Pelvis Rotation (Y) @ MAW","Trunk Rotation (Y) @ MAW","Shoulder Abduction @ MAW","Shoulder H Abduction @ MAW","Elbow Flexion @ MAW","Time (s) @ BR","Height @ BR","Front Knee Flexion @ BR","Front Knee Extension Velocity @ BR","Pelvis Rotation (Y) @ BR","Trunk Flexion @ BR","Trunk Rotation (Y) @ BR","Lateral Trunk Flexion @ BR","Shoulder Abduction @ BR","Shoulder H Abduction @ BR","Elbow Flexion @ BR","COM (X) @ BR","COM (Z) @ BR","COM Velocity (X) @ BR","COM Velocity (Z) @ BR","Hand COM (X) @ BR","Hand COM (Z) @ BR","Front Knee Extension Velocity (max)","Pelvis Rotation Velocity (max)","Trunk Rotation Velocity (max)","Trunk Flexion Velocity (max)","Trunk Flexion (max)","Shoulder Rotation Velocity (max)","Elbow Flexion (max)","Shoulder Rotation (max)","Elbow Extension Velocity (max)","Forearm Pronation (max)","COM Displacement (X) - stride","COM Displacement (X) - action","COM Displacement (X) - total","COM Displacement (Z) - stride","COM Displacement (Z) - action","COM Displacement (Z) - total","Δ COM Velocity (X) - stride","Δ COM Velocity (X) - action","Δ COM Velocity (X) - total","Δ COM Velocity (Z) - stride","Δ COM Velocity (Z) - action","Δ COM Velocity (Z) - total","Stretch (%height)","Span (%height)","Follow-Through (ms)"
"249","KOT017bw_throw12_rap12 - KOT_RH (6Hz)",0.65,-74.116661,41.420435,-1.232109,-0.177887,NA,NA,-68.76973,-47.148546,18.912806,15.362125,78.858894,117.727738,1.01,0.684831,1.916242,342.139102,-39.697269,-75.569447,-61.535185,1.896828,84.768677,-14.404795,100.134955,-0.442054,-0.30868,2.882481,-0.271976,0.98,-34.988398,-81.754593,-56.377568,87.13989,-8.393041,91.394302,1.22,1.85,-40.814646,186.851731,6.614222,-37.109952,16.569172,-17.165258,108.938209,54.770701,50.058614,0.000164,-0.388571,0.994741,-0.178625,0.646309,-0.07324,233.011041,572.173228,718.368589,236.844422,21.839058,5344.631131,117.727738,-143.216586,-1158.741341,-69.144989,0.790055,0.442218,1.232273,-0.130793,-0.079891,-0.210684,NA,-1.88774,NA,NA,0.093351,NA,0.349267567567568,0.170449189189189,0.26
"250","KOT017bw_throw13_rap13 - KOT_RH (6Hz)",0.69,-81.580866,153.084623,-1.23999,-0.223288,1.985196,-0.548404,-76.990632,-53.404842,20.128955,8.324784,65.986374,83.76026,1.01,0.675147,12.501544,278.298615,-41.832244,-79.432445,-51.49453,8.498549,91.065112,-6.156792,84.711039,-0.552424,-0.319318,2.709318,-0.099978,1.01,-41.832244,-79.432445,-51.49453,91.065112,-6.156792,84.711039,1.22,1.85,-49.487844,175.800979,-4.022488,-30.082691,10.76848,-17.827273,102.584772,43.640513,68.535864,-0.09314,-0.385139,1.116753,-0.417454,0.293531,0.144233,315.94544,530.366863,734.708972,246.036053,21.265723,3294.084072,99.812627,-131.457874,-1423.546208,-15.901733,0.687566,0.459284,1.14685,-0.09603,-0.065821,-0.161851,0.724122,-1.592565,-0.868443,0.448426,-0.317476,0.13095,0.209011351351351,0.286147027027027,0.38
"251","KOT017bw_throw14_rap14 - KOT_RH (6Hz)",0.66,-78.478264,119.35507,NA,NA,NA,NA,-76.06379,NA,NA,NA,NA,NA,1.01,0.688859,3.953673,395.89356,-42.644649,-72.81485,-62.104666,-0.231127,69.893272,-14.058101,106.268086,-0.510205,-0.231011,2.915995,-0.025359,0.97,-38.182968,-83.079491,-55.037958,74.884618,-7.716228,95.582737,1.19,1.85,-52.140598,121.604663,-4.433174,-24.484515,10.623701,-35.333045,105.632924,45.969119,42.649512,-0.107659,-0.273837,1.344376,-0.188147,0.294362,0.21647,279.147311,505.599489,651.941751,269.067556,17.338114,3711.746598,106.268086,-131.793542,-987.744167,-7.213409,NA,0.402546,NA,NA,-0.042826,NA,NA,-1.571619,NA,NA,-0.162788,NA,0.217308648648649,0.265030810810811,0.28
"252","KOT017bw_throw15_rap15 - KOT_RH (6Hz)",0.69,-73.0828,51.654332,NA,NA,NA,NA,-73.300395,NA,NA,NA,NA,NA,1.01,0.679485,-0.619361,256.940818,-42.767354,-71.624653,-48.297421,6.180223,83.058394,-13.798356,86.486744,-0.574807,-0.277372,2.790766,-0.182625,1.01,-42.767354,-71.624653,-48.297421,83.058394,-13.798356,86.486744,1.2,1.85,-50.326711,185.70754,7.690768,-24.005535,9.495954,-20.233971,97.055682,43.162833,52.262576,-0.155984,-0.355042,1.184115,-0.493423,0.120039,0.248224,311.607134,552.215154,675.363052,231.090626,21.722658,2987.949031,101.558064,-139.67935,-1268.978508,-50.382351,NA,0.418823,NA,NA,-0.07767,NA,NA,-1.606651,NA,NA,-0.310798,NA,0.149201621621622,0.32608972972973,0.3
"253","KOT017bw_throw16_rap16 - KOT_RH (6Hz)",0.69,-76.439432,30.645648,NA,NA,NA,NA,-75.728797,NA,NA,NA,NA,NA,1.01,0.654418,-6.166596,254.468872,-47.89778,-69.16957,-54.623691,3.505438,75.974906,-12.244869,88.955135,-0.634611,-0.315217,2.647443,-0.348963,1.01,-47.89778,-69.16957,-54.623691,75.974906,-12.244869,88.955135,1.22,1.85,-43.157356,146.197807,10.526811,-30.847171,16.828778,-24.783601,103.035092,48.68536,69.986374,-0.229744,-0.419377,0.901066,-0.468446,0.23978,0.020068,294.861468,542.804999,654.332856,297.219672,21.639439,3268.086397,106.548697,-131.422641,-1762.710928,-7.600399,NA,0.404867,NA,NA,-0.10416,NA,NA,-1.746377,NA,NA,-0.119483,NA,0.253796756756757,0.237537837837838,0.29
"254","KOT017bw_throw17_rap17 - KOT_RH (6Hz)",0.69,-73.843036,69.534862,-1.309035,-0.192536,NA,NA,-74.355436,-41.264171,20.174616,25.995432,77.240985,78.306209,1.01,0.657903,-3.378369,274.082979,-48.577865,-71.281231,-53.207859,-0.341678,75.651441,-12.927179,96.9771,-0.621423,-0.28666,2.719589,-0.259866,0.99,-45.903014,-75.270153,-49.445796,76.978955,-8.878458,87.841524,1.21,1.85,-44.821633,222.493328,10.56437,-33.149743,14.303421,-29.468689,100.939764,42.94663,49.227138,-0.20376,-0.35858,1.11641,-0.321765,0.299057,0.096762,235.333116,574.218517,718.388271,275.587231,20.174616,2913.39661,106.361038,-137.161442,-717.364376,-7.394103,0.687612,0.417663,1.105275,-0.094124,-0.07192,-0.166044,NA,-1.603179,NA,NA,-0.061899,NA,0.271792972972973,0.246130810810811,0.3
"255","KOT017bw_throw19_rap19 - KOT_RH (6Hz)",0.68,-78.564884,136.300793,NA,NA,NA,NA,-76.013451,NA,NA,NA,NA,NA,1.01,0.659458,0.740911,288.745528,-48.90925,-65.008622,-53.170973,2.734458,71.66851,-38.520242,91.279306,-0.641356,-0.29428,2.682631,-0.127525,0.99,-45.352553,-68.908508,-51.184801,73.349563,-35.536214,84.298496,1.2,1.85,-51.802379,181.929072,9.335174,-28.194857,11.334351,-12.09584,97.320465,47.386334,74.431648,-0.24685,-0.35508,1.201383,-0.340548,0.142709,0.24342,249.092374,530.216526,643.641816,255.625052,15.137325,4000.282173,107.241293,-137.351437,-2048.322436,-7.877497,NA,0.394506,NA,NA,-0.0608,NA,NA,-1.481248,NA,NA,-0.213023,NA,0.210572432432432,0.323513513513514,0.28
"256","KOT017bw_throw20_rap20 - KOT_RH (6Hz)",0.68,-78.286131,-8.385498,NA,NA,NA,NA,-76.779969,NA,NA,NA,NA,NA,1.01,0.660186,-3.575143,245.071459,-55.825824,-71.109469,-53.36113,1.875897,78.200926,-12.5813,88.206526,-0.644148,-0.275145,2.759355,-0.345555,0.98,-50.043648,-77.076691,-47.233858,79.520785,-7.734138,80.840506,1.18,1.85,-42.483336,254.389922,3.515374,-31.276332,7.61997,-17.146704,99.066075,50.265286,63.099619,-0.277663,-0.362387,1.243915,-0.621267,0.064827,0.185434,260.159582,565.589977,680.628052,226.38671,18.321924,3333.499576,96.199466,-146.160001,-749.359777,-1.041815,NA,0.366485,NA,NA,-0.087242,NA,NA,-1.51544,NA,NA,-0.275712,NA,0.18512972972973,0.296119459459459,0.29
"257","KOT017bw_throw3_rap3 - KOT_RH (6Hz)",0.65,-73.762311,8.779159,NA,NA,NA,NA,-75.106763,NA,NA,NA,NA,NA,1.01,0.692626,1.97185,259.119502,-49.088657,-72.21156,-53.174277,2.083517,80.412608,-18.331048,96.671384,-0.668393,-0.282251,2.799898,0.007437,0.97,-44.867463,-80.767968,-43.039933,84.025673,-11.188047,85.527596,1.17,1.85,-51.424321,125.013634,3.075442,-29.773421,6.648012,-23.94527,92.396894,48.93077,73.225369,-0.309661,-0.320112,1.392033,-0.353655,-0.068793,0.206314,239.75433,554.604688,697.078237,277.472877,24.500956,3958.529845,104.415362,-141.727503,-1335.798882,-259.684828,NA,0.358732,NA,NA,-0.037861,NA,NA,-1.407865,NA,NA,-0.361092,NA,0.130198918918919,0.284554594594595,0.4
"258","KOT017bw_throw4_rap4 - KOT_RH (6Hz)",0.56,-70.104529,154.741856,NA,NA,NA,NA,-61.592317,NA,NA,NA,NA,NA,0.91,0.550866,12.505855,123.10731,-48.139063,-77.787076,-41.234527,12.401273,74.27561,-1.589695,70.422283,-0.787748,-0.341237,2.212912,-0.023862,0.94,-54.802475,-82.827694,-45.462065,76.224823,-9.447455,83.681592,1.17,1.85,-39.750097,214.533418,-1.279477,-32.92509,15.422754,-26.173667,103.234686,40.710391,44.929143,-0.287951,-0.392481,0.84659,-0.288596,0.167351,0.06222,245.181579,578.690873,692.794561,192.048258,28.537088,4244.998352,103.349084,-138.282664,-671.793196,-28.59705,NA,0.499797,NA,NA,-0.051244,NA,NA,-1.366322,NA,NA,-0.264734,NA,0.246109189189189,0.245784324324324,0.26
"259","KOT017bw_throw5_rap5 - KOT_RH (6Hz)",0.59,-75.618177,312.108788,NA,NA,NA,NA,-62.491856,NA,NA,NA,NA,NA,1.01,0.642842,-1.357148,37.986714,-59.410304,-66.259235,-59.611481,-4.023919,75.811054,-13.05436,104.012621,-0.528764,-0.373073,2.575465,-0.2084,0.94,-44.306181,-82.349801,-48.754192,82.178968,-1.355584,83.771919,1.14,1.85,-53.721434,184.747342,-13.55558,-32.50072,9.300373,-18.218442,99.534565,48.329624,60.411021,-0.278284,-0.420806,1.224914,-0.345133,0.023569,0.130013,269.756689,498.079378,682.775219,266.400221,28.04247,3033.609995,104.333447,-142.026283,-716.520183,-10.94799,NA,0.25048,NA,NA,-0.047733,NA,NA,-1.350551,NA,NA,-0.136733,NA,0.163163783783784,0.29774,0.29
"260","KOT017bw_throw6_rap6 - KOT_RH (6Hz)",0.65,-70.299042,186.894261,-1.299527,-0.209997,NA,NA,-77.24371,-44.055909,10.748701,1.278254,71.880933,86.051309,1.01,0.668587,9.469182,330.828716,-43.00016,-77.267072,-54.327498,0.056505,83.761279,-15.692891,90.409895,-0.574248,-0.305441,2.763519,-0.064645,1,-40.589534,-78.514014,-52.546179,84.061049,-12.551358,86.12308,1.2,1.85,-53.401073,214.06753,-1.92678,-25.593991,5.516156,-26.850677,90.950958,31.783565,66.619509,-0.113604,-0.341428,1.549402,-0.193762,0.097059,0.197255,239.60642,540.0347,678.385155,245.369269,14.178296,4452.693539,103.413736,-150.687499,-1226.496304,-7.723892,0.725279,0.460644,1.185923,-0.095444,-0.035987,-0.131431,NA,-1.214117,NA,NA,-0.129117,NA,0.113871891891892,0.29118,0.3
"261","KOT017bw_throw7_rap7 - KOT_RH (6Hz)",0.69,-70.15834,107.493775,NA,NA,NA,NA,-79.858876,NA,NA,NA,NA,NA,1.01,0.604513,8.913674,211.943256,-56.871585,-76.187135,-52.40583,-1.613262,78.1797,-23.827251,84.263535,-0.62287,-0.230631,2.669316,-0.03392,1,-54.108265,-78.046383,-50.552165,78.880369,-21.449112,80.350639,1.19,1.85,-47.901194,195.72637,-2.436781,-32.765636,5.450084,-23.994157,93.357287,40.732266,64.925598,-0.234497,-0.29375,1.140587,-0.652784,-0.029824,0.187639,231.649701,559.621785,681.17794,257.694207,16.242162,4175.508549,101.15768,-147.063558,-1073.675433,-13.613637,NA,0.388373,NA,NA,-0.063119,NA,NA,-1.528729,NA,NA,-0.618864,NA,0.110634054054054,0.26021027027027,0.3
"262","KOT017bw_throw8_rap8 - KOT_RH (6Hz)",0.69,-71.308016,67.917465,-1.313765,-0.237343,NA,NA,-74.334929,-50.384257,19.151321,17.584535,87.703587,93.65539,1.01,0.648942,7.694857,234.823431,-49.210776,-78.42508,-51.266486,7.113291,83.850719,-21.360727,90.683515,-0.673722,-0.322836,2.613558,-0.138706,1.01,-49.210776,-78.42508,-51.266486,83.850719,-21.360727,90.683515,1.21,1.85,-46.987084,147.992744,-1.927162,-26.755133,6.902419,-13.475008,95.697882,48.487402,61.743754,-0.257552,-0.386452,1.084218,-0.476223,0.004196,0.194042,272.82313,530.496697,666.367912,194.20205,22.806648,3959.782447,109.432228,-176.223235,-1085.86675,-34.105102,0.640043,0.41617,1.056213,-0.085493,-0.063616,-0.149109,NA,-1.52934,NA,NA,-0.337517,NA,0.141485405405405,0.313780540540541,0.3
"263","KOT017bw_throw9_rap9 - KOT_RH (6Hz)",0.45,-50.753515,38.654046,NA,NA,NA,NA,-33.375025,NA,NA,NA,NA,NA,1.01,0.679282,-4.555356,100.769602,-61.108031,-61.187298,-62.546315,-6.052337,79.873837,-31.484465,102.552347,-0.572205,-0.254892,2.727924,-0.124791,0.95,-41.878646,-74.726066,-56.572249,87.046243,-23.927566,88.080491,1.16,1.85,-54.389584,227.999411,5.651624,-35.44985,10.522936,-19.016744,102.925019,41.684042,50.416029,-0.262494,-0.303226,1.353989,-0.203812,0.142755,0.229057,399.189619,542.449823,695.222525,266.400925,12.945129,3359.260124,102.913256,-150.3878,-1631.897783,-109.440891,NA,0.309711,NA,NA,-0.048334,NA,NA,-1.373935,NA,NA,-0.079021,NA,0.219053513513513,0.287720540540541,0.31
"264","KOT018cg_throw1_rap1 - KOT_RH (6Hz)",0.94,-59.267248,185.970562,-1.19055,-0.32361,2.129869,-0.168673,-83.52038,-57.89059,12.687914,39.455687,63.076742,79.990133,1.33,0.6011,14.160185,165.302207,-59.4077,-69.117701,-74.666565,0.343516,60.052322,-10.095072,111.932561,-0.345655,-0.323198,2.62593,0.072461,1.29,-49.071567,-82.812237,-63.281751,57.028007,-2.084613,114.654147,1.46,1.82,-63.313124,172.774636,-5.741779,-26.336347,-4.73286,-31.312057,78.615254,42.976369,96.697793,-0.059989,-0.32323,1.698572,-0.000594,0.053986,0.075792,351.149054,539.937552,704.574531,250.407561,18.154358,5175.010717,117.055628,-163.385213,-1752.832547,-36.86885,0.844895,0.285666,1.130561,0.000412000000000023,-3.2000000000032e-05,0.000379999999999991,0.496061,-0.927358,-0.431297,0.241134,-0.073055,0.168079,0.0626236263736264,0.219242857142857,0.26
"265","KOT018cg_throw10_rap10 - KOT_RH (6Hz)",0.95,-65.482063,108.035919,-1.21875,-0.261256,1.857855,-0.247111,-83.981333,-55.713409,11.087778,42.090383,52.687847,90.424037,1.32,0.622826,10.527554,184.159394,-49.408795,-80.858013,-64.228315,5.945188,60.476345,-5.390963,119.70422,-0.466891,-0.323565,2.519045,-0.108083,1.32,-49.408795,-80.858013,-64.228315,60.476345,-5.390963,119.70422,1.48,1.82,-53.476297,200.143453,-4.438866,-28.486387,-6.941064,-27.696331,76.709036,32.423527,103.044435,-0.120803,-0.36586,1.646227,-0.284104,-0.040271,0.009759,286.810937,578.282858,723.678823,240.944592,14.226958,4429.741349,123.922638,-165.356039,-2465.8815,-41.837683,0.751859,0.346088,1.097947,-0.062309,-0.042295,-0.104604,0.66119,-0.872818,-0.211628,0.139028,-0.176021,-0.036993,0.0442483516483516,0.206384065934066,0.26
"266","KOT018cg_throw11_rap11 - KOT_RH (6Hz)",0.58,-53.456169,126.699241,-1.197834,-0.324062,1.818538,-0.310299,-80.264561,-62.542763,12.414248,34.289971,57.912241,104.250587,1.01,0.610892,12.976419,169.489586,-55.114097,-77.234213,-71.17237,4.215758,61.854036,-12.39189,116.337854,-0.391068,-0.398476,2.45577,-0.100541,0.98,-47.601304,-83.837824,-61.042355,60.751386,-4.229489,114.507481,1.16,1.82,-53.420343,224.18808,-3.068511,-22.262885,0.697053,-30.405047,74.823691,35.229178,89.877796,-0.078181,-0.429521,1.451057,-0.324666,0.131838,-0.017834,294.419212,586.122464,788.600665,212.832077,16.450583,4682.668972,116.955746,-155.555033,-1705.602304,-36.598563,0.806766,0.312887,1.119653,-0.074414,-0.031045,-0.105459,0.637232,-1.004713,-0.367481,0.209758,-0.224125,-0.014367,0.115395054945055,0.226201648351648,0.26
"267","KOT018cg_throw12_rap12 - KOT_RH (6Hz)",0.6,-52.182143,99.111449,-1.236591,-0.329956,1.775131,-0.213071,-71.926559,-56.660687,17.00236,43.057556,61.161433,85.202415,1.01,0.616137,8.11813,140.329367,-55.16803,-78.974748,-69.515537,5.096714,58.854339,-9.316981,116.324601,-0.46324,-0.409747,2.477918,-0.249399,0.98,-48.036737,-86.938916,-59.57387,58.542763,-1.047043,114.634008,1.16,1.82,-53.779706,210.2085,-2.795723,-25.755661,-5.881589,-28.962755,76.447421,38.433892,84.379694,-0.141908,-0.457175,1.589961,-0.307823,-0.03331,-0.07861,261.293289,603.29274,762.152915,223.903775,20.772095,3900.505858,116.60827,-157.491214,-1313.585453,-51.50842,0.773351,0.321332,1.094683,-0.0797909999999999,-0.047428,-0.127219,0.702787,-0.887957,-0.18517,-0.036328,-0.058424,-0.094752,0.0596692307692308,0.208002747252747,0.26
"268","KOT018cg_throw13_rap13 - KOT_RH (6Hz)",0.93,-60.520687,158.419225,-1.30583,-0.291455,2.162012,-0.217078,-81.673809,-56.764599,14.786636,41.873395,59.937182,86.92495,1.31,0.628407,7.961512,135.411302,-56.608606,-78.888277,-70.919739,2.479191,62.938254,-8.814561,113.336875,-0.449531,-0.353908,2.714164,-0.180501,1.27,-45.931582,-86.963364,-57.471734,60.982825,-0.064886,115.013545,1.45,1.82,-58.724945,199.841289,-4.643046,-27.698082,-5.734809,-27.338214,77.911175,38.531901,85.005701,-0.132291,-0.391313,1.635681,-0.25753,-0.028065,-0.021533,267.883832,606.667647,723.835256,213.505363,16.625471,4356.779531,116.45561,-164.127165,-2238.786087,-42.207472,0.856299,0.31724,1.173539,-0.062453,-0.037405,-0.099858,0.552152,-1.078483,-0.526331,0.036577,-0.077029,-0.040452,0.057267032967033,0.203175824175824,0.26
"269","KOT018cg_throw14_rap14 - KOT_RH (6Hz)",0.94,-55.2091,176.733615,-1.451444,-0.249379,2.092172,-0.307524,-65.437537,-59.37914,19.800723,46.797722,62.085272,86.933008,1.33,0.638524,10.581835,220.760759,-42.161273,-83.370347,-70.093848,11.23376,65.549115,-3.12844,113.93422,-0.615776,-0.334875,2.647668,-0.223905,1.3,-33.45183,-76.961202,-60.062758,64.308909,5.508991,116.160474,1.48,1.82,-44.763021,219.986288,-16.566714,-27.774973,-5.656387,-17.566258,84.51816,44.490681,95.20206,-0.284024,-0.382269,1.607877,-0.335711,-0.26319,0.019694,274.010654,563.034706,756.473475,216.696288,25.367851,4177.263465,116.228126,-165.970656,-3119.810715,-30.708852,0.835668,0.331752,1.16742,-0.085496,-0.047394,-0.13289,0.555496,-1.039791,-0.484295,0.083619,-0.111806,-0.028187,0.0114472527472528,0.220858791208791,0.25
"270","KOT018cg_throw15_rap15 - KOT_RH (6Hz)",0.97,-55.612472,94.888414,-1.375304,-0.383693,2.132024,-0.13898,-76.960566,-59.623385,14.070197,48.156121,58.595899,68.394487,1.36,0.622138,12.200471,201.437151,-52.475593,-82.399007,-73.954956,4.817213,61.42801,-4.854299,115.356545,-0.544614,-0.427117,2.609925,-0.156469,1.33,-45.450989,-88.561709,-64.150309,60.188453,1.006496,118.117192,1.51,1.82,-57.161483,202.458272,-10.914387,-27.513118,-8.609843,-31.540646,78.75818,46.750774,80.71906,-0.20245,-0.458705,1.68088,-0.216119,-0.023362,-0.0697,297.396131,543.867453,717.991678,231.084515,16.383689,4258.778911,118.203586,-160.00181,-1212.645718,-45.92951,0.83069,0.342164,1.172854,-0.043424,-0.0315879999999999,-0.075012,0.477901,-0.929045,-0.451144,-0.017489,-0.05965,-0.077139,0.0984,0.213739010989011,0.26
"271","KOT018cg_throw16_rap16 - KOT_RH (6Hz)",0.95,-53.960942,34.182677,-1.408294,-0.326579,2.025559,-0.097298,-57.289266,-59.60991,21.69905,52.952636,63.067919,79.202348,1.4,0.610589,11.414452,153.95152,-48.674572,-81.304477,-82.708485,8.812834,67.987113,-11.910207,112.421652,-0.483961,-0.355458,2.553987,-0.147478,1.34,-37.272712,-75.678427,-60.658052,62.70687,5.558565,117.938403,1.54,1.82,-39.313995,238.169067,-10.208085,-27.290846,1.34495,-19.323108,100.612381,54.765393,70.752474,-0.198366,-0.390041,1.44543,-0.224081,0.058613,0.080432,239.6982,569.008176,774.435313,223.783099,26.269084,3222.421688,119.759578,-155.788377,-3132.467568,-28.706106,0.924333,0.285595,1.209928,-0.028879,-0.034583,-0.063462,0.528428,-1.108557,-0.580129,-0.05018,-0.076603,-0.126783,0.141197252747253,0.258501648351648,0.25
"272","KOT018cg_throw17_rap17 - KOT_RH (6Hz)",0.52,-60.845721,126.193006,-1.45168,-0.419259,1.821129,-0.227217,-62.437116,-56.048758,20.644806,48.817093,64.722048,85.159373,1.01,0.647827,13.035961,145.341428,-44.728164,-72.495307,-73.949141,0.635615,67.972919,-7.017734,109.850059,-0.474243,-0.459772,2.623152,-0.169657,0.95,-37.312958,-85.271052,-60.008578,64.555311,3.251153,114.187447,1.12,1.82,-42.285577,142.670621,-17.469208,-25.514689,-9.404464,-23.617658,81.829694,56.268971,102.6025,-0.23116,-0.484229,1.822041,-0.272536,-0.171784,-0.112074,342.555251,533.921273,692.204926,203.67895,27.159759,3777.478971,116.085519,-151.903774,-2374.737185,-31.942528,0.977437,0.243083,1.22052,-0.040513,-0.024457,-0.06497,0.802023,-0.801111,0.000912000000000024,0.05756,-0.102879,-0.045319,0.0326241758241758,0.204480769230769,0.25
"273","KOT018cg_throw18_rap18 - KOT_RH (6Hz)",0.61,-52.946385,176.932945,-1.387658,-0.394274,2.091703,-0.166329,-83.799834,-63.239344,8.738311,34.69651,50.306607,81.921033,1.01,0.635232,9.621552,165.663449,-52.205896,-78.690205,-64.974182,4.20567,58.274648,-6.215815,118.324421,-0.526568,-0.446591,2.661342,-0.111348,0.99,-46.289629,-84.015202,-58.081554,58.007627,-0.141824,116.277134,1.17,1.82,-55.034917,223.439233,-2.337861,-25.078089,-4.697831,-34.70477,76.572223,36.606168,71.9046,-0.165477,-0.486396,1.547363,-0.28615,-0.059721,-0.07272,328.401412,582.425451,754.360359,244.385478,13.118291,3832.924668,119.107264,-161.002978,-2655.274872,-34.818163,0.86109,0.361091,1.222181,-0.052317,-0.039805,-0.092122,0.569639,-1.113979,-0.54434,0.054981,-0.174802,-0.119821,0.0581076923076923,0.227294505494505,0.27
"274","KOT018cg_throw19_rap19 - KOT_RH (6Hz)",0.61,-51.337906,119.357129,-1.386283,-0.439844,2.126195,-0.136827,-78.366585,-58.796735,12.323201,47.727434,59.213126,81.909247,1,0.624828,17.575667,171.837027,-46.111005,-87.70172,-59.606091,10.46617,59.900828,7.166279,119.017197,-0.584352,-0.471919,2.503363,-0.011281,1,-46.111005,-87.70172,-59.606091,59.900828,7.166279,119.017197,1.18,1.82,-56.506191,198.771596,-3.601084,-29.219138,-3.673301,-27.964821,81.940684,52.491531,90.193503,-0.180789,-0.495588,1.653381,-0.164096,-0.046746,-0.112751,319.347893,569.258557,739.84179,219.519278,18.876066,3978.896769,120.430621,-156.401855,-1418.336242,-35.617167,0.801931,0.403563,1.205494,-0.032075,-0.023669,-0.055744,0.377168,-0.849982,-0.472814,0.125546,-0.152815,-0.027269,0.07365,0.21035,0.26
"275","KOT018cg_throw2_rap2 - KOT_RH (6Hz)",0.95,-61.809176,149.145506,-1.384217,-0.325924,2.073323,-0.262589,-81.386976,-61.093584,10.361218,43.309768,58.078523,71.980435,1.35,0.625171,4.855528,74.36778,-53.562649,-64.580039,-74.497117,-0.851896,67.943671,-21.219261,105.709461,-0.50215,-0.401972,2.641602,-0.171992,1.31,-44.678112,-79.100641,-65.545051,65.156462,-11.495265,113.180323,1.47,1.82,-55.179149,217.510354,-3.731155,-23.650889,-3.57007,-27.50417,78.794211,47.339591,81.833576,-0.240251,-0.432362,1.670652,-0.242652,-0.161034,-0.020518,305.150703,553.306273,721.051576,200.419007,13.867537,3693.16173,116.623787,-162.947417,-1316.996564,-49.361874,0.882067,0.261899,1.143966,-0.076048,-0.03039,-0.106438,0.568279,-0.97095,-0.402671,0.090597,-0.07066,0.019937,0.0435258241758242,0.226287912087912,0.27
"276","KOT018cg_throw20_rap20 - KOT_RH (6Hz)",0.96,-51.867882,154.95986,-1.391078,-0.406005,2.077762,-0.2459,-83.234125,-62.812323,8.509079,36.023404,50.707863,94.58746,1.35,0.621491,12.745221,163.517738,-47.917903,-79.015004,-71.74722,0.224954,54.787315,-7.24764,113.561571,-0.565365,-0.451829,2.654775,-0.096893,1.32,-41.741026,-87.302344,-61.897602,53.588731,-0.036214,115.210599,1.5,1.82,-47.816245,218.740095,-4.235872,-23.830199,-3.781412,-35.139952,73.557803,21.673356,98.469203,-0.229174,-0.48484,1.542951,-0.259547,-0.176017,-0.100349,249.327943,582.664714,732.58545,237.329289,12.661291,4697.51962,119.876971,-160.504153,-2879.797455,-43.376627,0.825713,0.336191,1.161904,-0.045824,-0.033011,-0.078835,0.577013,-1.111824,-0.534811,0.149007,-0.162654,-0.013647,0.0292071428571428,0.211258791208791,0.26
"277","KOT018cg_throw3_rap3 - KOT_RH (6Hz)",0.63,-57.381277,150.210289,-1.293509,-0.298227,2.216036,-0.224553,-67.996402,-58.109977,18.860295,51.837935,62.581054,86.019785,1.01,0.628665,9.079741,182.170409,-49.14798,-82.730009,-72.302273,8.566036,71.587909,-13.652495,112.985643,-0.435724,-0.37019,2.66542,-0.222367,0.98,-41.61504,-83.716158,-62.645007,69.058372,-6.15942,115.367994,1.16,1.82,-47.886581,237.099779,-8.621842,-26.884692,2.00767,-19.747441,94.307438,53.134789,-123.36641,-0.112074,-0.422193,1.435862,-0.406036,0.108932,0.063169,304.31809,594.524877,760.37979,202.909551,22.650359,4919.026873,121.592524,-160.369109,-6550.449009,-222.180242,0.857785,0.32365,1.181435,-0.071963,-0.052003,-0.123966,0.449384,-1.229558,-0.780174,0.00218599999999999,-0.183669,-0.181483,0.121431868131868,0.266682417582418,0.25
